app_id,title,description,content,developer,publisher,dev_followers,pub_followers,genre,release_date,price_usd,discount_price,software,player,languages,month_reviews,positive_ratio_month,total_reviews,positive_ratio_all,tags_list,header_url,image_url_list,image_small_url_list,video_urls_hd_list,video_urls_480p_list
2952890,Novice Gift Pack,,,东风吹,东风吹,,,"['Adventure', 'Indie', 'RPG', 'Strategy', '东风吹', '东风吹']",30 Jul 2024,2.49,,"['Windows', '', 'macOS']",Single-player,"['English', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Russian', 'Turkish', 'Japanese', 'Vietnamese', 'Korean']",,,,,"['Adventure', 'RPG', 'Strategy', 'Dark', 'Dark Fantasy', 'Exploration', 'Tactical RPG', 'Mystery Dungeon', 'Souls-like', 'Dungeon Crawler', 'Party-Based RPG', 'Strategy RPG', 'Turn-Based Tactics', 'Noir', 'Medieval', 'Demons', 'Roguevania', 'Magic', 'Indie', 'Hand-drawn']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952890/header.jpg?t=1722339147,['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952890/ss_c572f738ad653a02108f962aafb47985d27a9e56.1920x1080.jpg?t=1722339147'],['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952890/ss_c572f738ad653a02108f962aafb47985d27a9e56.116x65.jpg?t=1722339147'],,
2952910,Arkhaanis One,"In this mechanically challenging 2D hack and slash game, survive through waves of enemies in an ever increasing difficulty, having the satisfaction of feeling your improvement as you learn the enemies and adopt new strategies to deal with them.",,DuGringo,DuGringo,8,8,"['Action', 'Indie', 'Strategy', 'Free To Play', 'DuGringo', 'DuGringo']",5 Aug 2024,Free To Play,,"['Windows', '', 'SteamOS + Linux']",Single-player,['English'],,,,,"['Action', 'Hack and Slash', 'Souls-like', 'Arcade', 'Pixel Graphics', 'Strategy', '2D Fighter', ""Beat 'em up"", '2D Platformer', '2D', 'Side Scroller', 'Family Friendly', 'Fantasy', 'Loot', 'Medieval', 'Swordplay', 'Bullet Time', 'Combat', 'Controller', 'Linear']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/header.jpg?t=1726266320,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_3b618de51e57d39b109834d33c658ca19759459a.1920x1080.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_26ef5875402b63462fec5107a281c3ff2aa55afe.1920x1080.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_e1cee5136bcbefc69d488da0c82c2fc1cfd6644b.1920x1080.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_d31bc2dec9b5ee8f1a1a1d8b6181db09050aa185.1920x1080.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_1affaf589d10b5956b1563d3ae7186d9b9425458.1920x1080.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_96f82a8121cd0d1da0b69277aa47fe3fe6b85b81.1920x1080.jpg?t=1726266320']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_3b618de51e57d39b109834d33c658ca19759459a.116x65.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_26ef5875402b63462fec5107a281c3ff2aa55afe.116x65.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_e1cee5136bcbefc69d488da0c82c2fc1cfd6644b.116x65.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_d31bc2dec9b5ee8f1a1a1d8b6181db09050aa185.116x65.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_1affaf589d10b5956b1563d3ae7186d9b9425458.116x65.jpg?t=1726266320', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952910/ss_96f82a8121cd0d1da0b69277aa47fe3fe6b85b81.116x65.jpg?t=1726266320']",['https://video.fastly.steamstatic.com/store_trailers/257039160/movie_max.mp4?t=1721441750'],['https://video.fastly.steamstatic.com/store_trailers/257039160/movie480.mp4?t=1721441750']
2952930,Pantless,"Pantless brings a hilarious twist to the rage-inducing game genre inspired by Getting Over It with Bennett Foddy. In this third-person, physics-based game, players control customizable characters hilariously devoid of pants, navigating through chaotic and fun challenges.",Online interactivity,"Pebbles Games, Jorran, Sir Snifflewiff",Pebbles Games,6,6,"['Casual', 'Indie', 'Racing', 'Pebbles Games', 'Jorran', 'Sir Snifflewiff', 'Pebbles Games']",Coming soon,,,,Single-player,['English'],,,,,"['Casual', 'Racing', 'Arcade', 'Platformer', '3D Platformer', 'Exploration', 'Precision Platformer', 'Runner', '3D', 'Parkour', 'Cute', 'Stylized', 'Physics', 'Funny', 'Online Co-Op', 'Third Person', 'Co-op', 'Multiplayer', 'Colorful', 'Comedy']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/header.jpg?t=1725484147,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_f8c95b2b461cee464ac4495af9ee328b50c8f547.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_b8e6fdc4ea9af23a02e4fb93d9452a0d1186aa9d.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_3efda6dfe8efdca6382308254d2b9b796a53d95d.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_09e16478be23a1a11bddc4de4123e2bc72e16331.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_e34fe9fe7aef3fe3bb359e42b42e3bf232fe6736.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_867d8f11cb4a3c35b4583a50603e6da0cdcdaff6.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_f8a7f39a8f95ae0bbaae1cd143a39b88a1f3069d.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_ee7f15fc67ed7c21b9f51ae6a387a362040c2909.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_4cf82e2c725d9fa891f4ae38f55f762db196b236.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_950c68cea7446cf59e2b34a852fb64de269ce215.1920x1080.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_cb93dd06d5e7c098e21ea3dc9e8fddaf150c8bdb.1920x1080.jpg?t=1725484147']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_f8c95b2b461cee464ac4495af9ee328b50c8f547.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_b8e6fdc4ea9af23a02e4fb93d9452a0d1186aa9d.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_3efda6dfe8efdca6382308254d2b9b796a53d95d.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_09e16478be23a1a11bddc4de4123e2bc72e16331.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_e34fe9fe7aef3fe3bb359e42b42e3bf232fe6736.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_867d8f11cb4a3c35b4583a50603e6da0cdcdaff6.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_f8a7f39a8f95ae0bbaae1cd143a39b88a1f3069d.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_ee7f15fc67ed7c21b9f51ae6a387a362040c2909.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_4cf82e2c725d9fa891f4ae38f55f762db196b236.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_950c68cea7446cf59e2b34a852fb64de269ce215.116x65.jpg?t=1725484147', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952930/ss_cb93dd06d5e7c098e21ea3dc9e8fddaf150c8bdb.116x65.jpg?t=1725484147']",['https://video.fastly.steamstatic.com/store_trailers/257017498/movie_max.mp4?t=1715434036'],['https://video.fastly.steamstatic.com/store_trailers/257017498/movie480.mp4?t=1715434036']
2952940,Live Day 活着的日子,"This is a game that combines construction, shooting, and tower defense with a third person apocalyptic theme. In the apocalyptic environment, let players build apocalyptic strongholds that are suitable for their survival.",Blood，Violence,flashplume,flashplume,2,2,"['Action', 'Adventure', 'Indie', 'RPG', 'flashplume', 'flashplume']",13 May 2024,2.99,,,Single-player,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Korean']",,,,,"['Adventure', 'RPG', 'City Builder', 'Tower Defense', 'Shooter', '3D Platformer', 'Third-Person Shooter', '3D', 'First-Person', 'Third Person', 'Horror', 'Survival', 'Survival Horror', 'Base Building', 'Combat', 'Singleplayer', 'Violent', 'Gore', 'Strategy', 'Strategy RPG']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/header.jpg?t=1716479457,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_27c8994e6ec0b71cadc462964c4282fb11bf6c5f.1920x1080.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_9710a6fd6752aa43d9d68b06a42baf49354212ba.1920x1080.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_2516284abf2472360be2a9edd7d9b0427defb7d0.1920x1080.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_701c8631f8130862110a02693370f06b8a2efb66.1920x1080.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_3d759a2f1e5d1655fc0ac9247f39f4f29a8372ca.1920x1080.jpg?t=1716479457']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_27c8994e6ec0b71cadc462964c4282fb11bf6c5f.116x65.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_9710a6fd6752aa43d9d68b06a42baf49354212ba.116x65.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_2516284abf2472360be2a9edd7d9b0427defb7d0.116x65.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_701c8631f8130862110a02693370f06b8a2efb66.116x65.jpg?t=1716479457', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952940/ss_3d759a2f1e5d1655fc0ac9247f39f4f29a8372ca.116x65.jpg?t=1716479457']",['https://video.fastly.steamstatic.com/store_trailers/257023350/movie_max.mp4?t=1715765089'],['https://video.fastly.steamstatic.com/store_trailers/257023350/movie480.mp4?t=1715765089']
2952950,Nutz Revenge,"This game is NUTS! Take on this action-packed 2D platformer as a group of feisty nuts teaming up to enact their revenge on the sinister rodent gang! With vibrant visuals, epic boss fights, and a world packed with collectables, brace yourself for a nutty adventure like no other!",,Vinterm Games,Vinterm Games,,,"['Action', 'Adventure', 'Indie', 'Vinterm Games', 'Vinterm Games']",To be announced,,,,Single-player,['English'],,,,,"['2D Platformer', 'Adventure', 'Platformer', 'Action', '2D', 'Collectathon', 'Comedy', 'Cartoon', 'Funny', 'Cartoony', 'Colorful', 'Physics', ""1990's"", 'Singleplayer', 'Hidden Object', 'Precision Platformer', 'Indie', 'Controller']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/header.jpg?t=1728595145,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_c344e4754eff1002e6aba41d89e344bcc76710a2.1920x1080.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_43db7ec5a299f5330b9a1c7d10d4375fcf1419bc.1920x1080.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_764c27b7c6bdb87b9240e35a1703bb75ec5cb84d.1920x1080.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_001ba604f3a9d2e6e07ff011346cda8a79790bdf.1920x1080.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_46280b91eaae6890f7131ad8a0aa8ea0bdfafc6d.1920x1080.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_0847a602295314f0128eb4d1f42b640c1fe975af.1920x1080.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_b7161474f1f9dc27babdab15969a81a94d7fb0e1.1920x1080.jpg?t=1728595145']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_c344e4754eff1002e6aba41d89e344bcc76710a2.116x65.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_43db7ec5a299f5330b9a1c7d10d4375fcf1419bc.116x65.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_764c27b7c6bdb87b9240e35a1703bb75ec5cb84d.116x65.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_001ba604f3a9d2e6e07ff011346cda8a79790bdf.116x65.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_46280b91eaae6890f7131ad8a0aa8ea0bdfafc6d.116x65.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_0847a602295314f0128eb4d1f42b640c1fe975af.116x65.jpg?t=1728595145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952950/ss_b7161474f1f9dc27babdab15969a81a94d7fb0e1.116x65.jpg?t=1728595145']",['https://video.fastly.steamstatic.com/store_trailers/257043091/movie_max.mp4?t=1722651285'],['https://video.fastly.steamstatic.com/store_trailers/257043091/movie480.mp4?t=1722651285']
2952970,The Rule Of SHE,"A soul about to be reborn mistakenly enters a world of strange tales filled with rules. Beware! This place is fraught with danger, and to successfully complete the rebirth, you must follow the rules of this world. The world will correct any soul that violates the rules. Will you comply or defy?",,"Two Game studio, 原初游戏工作室",Two Game studio,,,"['Adventure', 'Indie', 'RPG', 'Two Game studio', '原初游戏工作室', 'Two Game studio', 'rule']",January 2025,,,,Single-player,"['English', 'Simplified Chinese']",,,,,"['Drama', 'Horror', 'Fantasy', 'Adventure', 'Puzzle', 'Female Protagonist', 'Mystery', 'Pixel Graphics', 'Singleplayer', 'Multiple Endings', 'RPG', 'Story Rich', 'Surreal', 'Psychological Horror', 'Dark Fantasy', 'Anime', '2D', 'Colorful', 'Detective', 'Exploration']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/header.jpg?t=1728651145,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_6108e59198a35d3e59c9d83d291438293cb54a7a.1920x1080.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_9382b41c7418dfdf8534bbc3a4080e731b2c4ba1.1920x1080.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_5b013231858b11462f326546db6d1fdc41c22923.1920x1080.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_77c27e40e2fd9e641e1bdfeb4ddc4c38bd796789.1920x1080.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_16e3c682f0c4ea4ae198a78dd826896e8e7b6928.1920x1080.jpg?t=1728651145']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_6108e59198a35d3e59c9d83d291438293cb54a7a.116x65.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_9382b41c7418dfdf8534bbc3a4080e731b2c4ba1.116x65.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_5b013231858b11462f326546db6d1fdc41c22923.116x65.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_77c27e40e2fd9e641e1bdfeb4ddc4c38bd796789.116x65.jpg?t=1728651145', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952970/ss_16e3c682f0c4ea4ae198a78dd826896e8e7b6928.116x65.jpg?t=1728651145']",['https://video.fastly.steamstatic.com/store_trailers/257020898/movie_max.mp4?t=1716973549'],['https://video.fastly.steamstatic.com/store_trailers/257020898/movie480.mp4?t=1716973549']
2952990,RewindGirl,"Running, jumping, rewinding— A time-leap action puzzle where you cooperate with your past self!",,べすとまん,べすとまん,,,"['Action', 'Indie', 'べすとまん', 'べすとまん']",Q1 2025,,,,Single-player,"['English', 'Traditional Chinese', 'Japanese']",,,,,"['Action', 'Time Travel', 'Time Manipulation', 'Puzzle', 'Singleplayer', 'Indie']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/header.jpg?t=1729172789,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_d658f8132cda431f77be32792210510d2e314588.1920x1080.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_f2a9d0c6ca7d5d112b7faf02b067d9b404ef60d9.1920x1080.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_f1e815b69980292a6d537eb7b4c06cc5b973ea9f.1920x1080.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_89a71a5ee581047bc99000959c85cf976dbe2360.1920x1080.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_35ed1e51989ad698691637c538406ab8b687aaa9.1920x1080.jpg?t=1729172789']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_d658f8132cda431f77be32792210510d2e314588.116x65.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_f2a9d0c6ca7d5d112b7faf02b067d9b404ef60d9.116x65.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_f1e815b69980292a6d537eb7b4c06cc5b973ea9f.116x65.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_89a71a5ee581047bc99000959c85cf976dbe2360.116x65.jpg?t=1729172789', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2952990/ss_35ed1e51989ad698691637c538406ab8b687aaa9.116x65.jpg?t=1729172789']",['https://video.fastly.steamstatic.com/store_trailers/257017439/movie_max.mp4?t=1713916527'],['https://video.fastly.steamstatic.com/store_trailers/257017439/movie480.mp4?t=1713916527']
2953010,终末列车,MilkwaySubway is a 2D puzzle RPG with Sci-fi theme. The story begins with an accident called [ember] resulting in casualties by hacking in electronic device. You will play a role named Millai to investigate this accident and venture across with your companies until finding the truth of EMBER,,plasmafall,plasmafall,,,"['Indie', 'RPG', 'plasmafall', 'plasmafall']",Coming soon,,,,Single-player,"['English', 'Simplified Chinese']",,,,,"['Sci-fi', 'JRPG', 'Anime', 'RPG', 'Drama', '2.5D', 'Puzzle Platformer', '2D Platformer', 'Time Travel', 'Science', 'Romance', 'Interactive Fiction', 'Female Protagonist', 'Puzzle', 'Visual Novel', 'Lore-Rich', 'Story Rich', 'Singleplayer', 'Voxel', 'LGBTQ+']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/header.jpg?t=1727542859,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_2f5755abf9d6ffb88185c1c1c1c53526b09e043b.1920x1080.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_9ee9c7d4d79e23d771463c6f84e666f807e8875c.1920x1080.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_82f7213794a8633fbcb4c274efd3d37ee7d2ade9.1920x1080.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_995c09a08e293684a6b25a20191112937b60b653.1920x1080.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_d5c297deb9d2fbbe97a181f379eeda3e7740cef3.1920x1080.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_ca6c314e05659c99a97eadbc062cc8d2cdb90d82.1920x1080.jpg?t=1727542859']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_2f5755abf9d6ffb88185c1c1c1c53526b09e043b.116x65.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_9ee9c7d4d79e23d771463c6f84e666f807e8875c.116x65.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_82f7213794a8633fbcb4c274efd3d37ee7d2ade9.116x65.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_995c09a08e293684a6b25a20191112937b60b653.116x65.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_d5c297deb9d2fbbe97a181f379eeda3e7740cef3.116x65.jpg?t=1727542859', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2745440/ss_ca6c314e05659c99a97eadbc062cc8d2cdb90d82.116x65.jpg?t=1727542859']","['https://video.fastly.steamstatic.com/store_trailers/257059864/movie_max.mp4?t=1727542843', 'https://video.fastly.steamstatic.com/store_trailers/257017338/movie_max.mp4?t=1714544662']","['https://video.fastly.steamstatic.com/store_trailers/257059864/movie480.mp4?t=1727542843', 'https://video.fastly.steamstatic.com/store_trailers/257017338/movie480.mp4?t=1714544662']"
2953030,滅ぼし姫,"This is a small and concentrated Roguelike RPG. It offers short but crunchy battles and powerful growth. It is a simple adventure that the protagonist alone takes on, but a series of profound choices are continuously pushed upon you.",,Steppers' Stop,Steppers' Stop,,,"['RPG', ""Steppers' Stop"", ""Steppers' Stop""]",22 Sep 2024,2.99,,,Single-player,"['English', 'Japanese']",,,,,"['Roguelike', 'Perma Death', 'Turn-Based', 'Singleplayer', 'Roguelite', 'Replay Value', 'Indie', 'Difficult', 'Hack and Slash', 'Story Rich', 'RPG', 'Female Protagonist', 'Fantasy', 'Cute', 'Hand-drawn', 'Gore', 'Violent']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/header.jpg?t=1727996327,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_ad292999e324db6250cbd62083a95b753e5ca21b.1920x1080.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_8d3d7d65a998f21fe6c6e237c20eb56a08d2114d.1920x1080.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_b309aa877993061eef92d8ffa61d3a22d95252f0.1920x1080.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_69e0dd13af4191a7b82a809b0a14e958c9184f6f.1920x1080.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_29eff990bc87ea2b2a03e58bad85702669f9bfa1.1920x1080.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_67f7c5d5d29802dfba669f3a51ce128080e6857f.1920x1080.jpg?t=1727996327']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_ad292999e324db6250cbd62083a95b753e5ca21b.116x65.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_8d3d7d65a998f21fe6c6e237c20eb56a08d2114d.116x65.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_b309aa877993061eef92d8ffa61d3a22d95252f0.116x65.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_69e0dd13af4191a7b82a809b0a14e958c9184f6f.116x65.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_29eff990bc87ea2b2a03e58bad85702669f9bfa1.116x65.jpg?t=1727996327', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2953030/ss_67f7c5d5d29802dfba669f3a51ce128080e6857f.116x65.jpg?t=1727996327']",['https://video.fastly.steamstatic.com/store_trailers/257053306/movie_max.mp4?t=1725801121'],['https://video.fastly.steamstatic.com/store_trailers/257053306/movie480.mp4?t=1725801121']
2953040,,,,,,,,,,,"['2.54', '0.84', '5.73', '4.99', '2.79', '5.59', '39.99', '19.99', '6.29', '2.39', '4.24', '49.99', '69.99', '69.99', '39.99', '11.24', '9.44', '8.19', '5.99', '26.99', '12.00', '6.79', '9.69', '15.99', '8.49', '2.99', '6.49', '69.99', '109.99', '34.99', '69.99', '6.49', '16.99', '6.99', '17.99', '69.99', 'Free To Play', '12.00', '17.99', '12.00', 'Free To Play', '3.99', '3.99', '69.99', 'Free To Play', 'Free To Play', 'Free To Play', '69.99', '10.39', '59.99', '26.24', 'Free To Play', '3.99', '59.99', '44.99', '36.74', '19.99', '6.49', '2.71', '39.99', '59.99', '49.99', 'Free To Play', 'Free', 'Free To Play', '49.99', '44.99', 'Free To Play', 'Free To Play', '17.99', '3.99', '4.99', '5.73', '7.99', '7.49', '3.39', '6.99', '36.74', '0.84', '7.49', '5.99', '2.00', '35.99', '2.71', '5.99', '11.24', '15.99', '8.99', '3.99', '8.99', '3.99', '2.45', '34.99', '9.99', '13.99', '1.04', '2.80', '9.99', '3.99', '5.99', '17.99', '2.80', '5.49', '4.99', '5.99', '9.89', '13.99', '6.29', '3.90', 'Free Demo', 'Free To Play', 'Free To Play', 'Free Demo', 'Free To Play', 'Free', 'Free To Play', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free Demo', 'Free', 'Free Demo', 'Free To Play', 'Free Demo', 'Free Demo', 'Free To Play', 'Free Demo', 'Free Demo']",,,[],,,,,,,,,,
