app_id,title,description,content,developer,publisher,dev_followers,pub_followers,genre,release_date,price_usd,discount_price,software,player,languages,month_reviews,positive_ratio_month,total_reviews,positive_ratio_all,tags_list,header_url,image_url_list,image_small_url_list,video_urls_hd_list,video_urls_480p_list
1673180,That Role Playing,"In a sinister days, when the darkness condensed in tricking all of us, only the Light of our Souls and clear-eyed Consciousness could serve well to save the people of The Fantasy Kingdom. Once again — a brave and skilful knight sets forth in a quest to find the legendary seven Crystals of Light...",,EyeZary Games,EyeZary Games,3,3,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'EyeZary Games', 'EyeZary Games', 'Visit the website', 'View update history', 'Read related news', 'View discussions', 'Find Community Groups']",20 Oct 2021,2.50 USD,,,Single-player,"['English', 'Russian']",,,,,"['RPG', 'Adventure', 'Puzzle', 'Action RPG', 'Mystery Dungeon', 'Dungeon Crawler', 'Hack and Slash', 'Exploration', 'Action Roguelike', 'Real Time Tactics', 'Stylized', 'Pixel Graphics', 'Atmospheric', 'Fantasy', 'Tactical', 'Mystery', 'Grid-Based Movement', 'Choices Matter', 'Multiple Endings', 'Singleplayer']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/header.jpg?t=1641548302,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_0ad269a5eeb450892dc75afc7cbb6b6d47bc6ac0.1920x1080.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_42cabc9d435fa890a3e99f60635772216ca2d7a7.1920x1080.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_f69dd6fd219597685ee4d0831f1824a738098312.1920x1080.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_ed1610d7569de1dbc8e3a4459ff830d456e62a75.1920x1080.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_c41de266b8aa6b108e304735624bb959318c1933.1920x1080.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_7d0a00f096c396c0aa473b3e5d5a0448f4514353.1920x1080.jpg?t=1641548302']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_0ad269a5eeb450892dc75afc7cbb6b6d47bc6ac0.116x65.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_42cabc9d435fa890a3e99f60635772216ca2d7a7.116x65.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_f69dd6fd219597685ee4d0831f1824a738098312.116x65.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_ed1610d7569de1dbc8e3a4459ff830d456e62a75.116x65.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_c41de266b8aa6b108e304735624bb959318c1933.116x65.jpg?t=1641548302', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673180/ss_7d0a00f096c396c0aa473b3e5d5a0448f4514353.116x65.jpg?t=1641548302']","['https://video.fastly.steamstatic.com/store_trailers/256861342/movie_max.mp4?t=1637454403', 'https://video.fastly.steamstatic.com/store_trailers/256861344/movie_max.mp4?t=1637454411']","['https://video.fastly.steamstatic.com/store_trailers/256861342/movie480.mp4?t=1637454403', 'https://video.fastly.steamstatic.com/store_trailers/256861344/movie480.mp4?t=1637454411']"
1673230,Angle Soccer,It's all a matter of angle,,Company Not Found,Company Not Found,12,12,"['Casual', 'Indie', 'Strategy', 'Company Not Found', 'Company Not Found', 'View update history', 'Read related news', 'View discussions', 'Find Community Groups']",21 Jul 2021,1.89 USD,"['5.68 USD', '9.82 USD', '7.29 USD']",['WindowsSteamOS + Linux'],Single-player,"['English', 'Portuguese - Brazil']",,,,,"['Puzzle', 'Physics', 'Surreal', 'Funny', 'Football (Soccer)', 'Mouse only', 'Female Protagonist', 'Logic', 'Comedy', 'Colorful', 'Cute', 'Casual', 'Family Friendly', 'Indie', 'Strategy']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/header.jpg?t=1647051576,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_3c501038b7f56b1bbdf2cc02e5f6cc9cf6ec6bbf.1920x1080.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_559bf169dd9e870a7ffa1f8cfacea04c6d35c6e0.1920x1080.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_343ba850042ed0f8de04d4d4c8734891a7fb3678.1920x1080.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_d67430639c951584625698a7d360454092559f89.1920x1080.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_d1908ce8786822cef222c517b7107774b6026375.1920x1080.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_1cee0f8218067bee4d1ae5285d06c8f3bf471dc1.1920x1080.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_c05d6f5fbee3057afa80b818190e7adbcc0ccb93.1920x1080.jpg?t=1647051576']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_3c501038b7f56b1bbdf2cc02e5f6cc9cf6ec6bbf.116x65.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_559bf169dd9e870a7ffa1f8cfacea04c6d35c6e0.116x65.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_343ba850042ed0f8de04d4d4c8734891a7fb3678.116x65.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_d67430639c951584625698a7d360454092559f89.116x65.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_d1908ce8786822cef222c517b7107774b6026375.116x65.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_1cee0f8218067bee4d1ae5285d06c8f3bf471dc1.116x65.jpg?t=1647051576', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673230/ss_c05d6f5fbee3057afa80b818190e7adbcc0ccb93.116x65.jpg?t=1647051576']",['https://video.fastly.steamstatic.com/store_trailers/256841317/movie_max.mp4?t=1625705554'],['https://video.fastly.steamstatic.com/store_trailers/256841317/movie480.mp4?t=1625705554']
1673260,,,,,,,,,,,,,,[],,,,,,,,,,
1673170,,,,,,,,,,,,,,[],,,,,,,,,,
1673190,Bahamut2-dragon's bride,"When Clear sealed Bahamut again, he grew up for the second time and still aspires to become an adventurer. What awaits him is a more magnificent adventure story, and everyone is welcome to experience it.",,王韋,RMAsia,,,"['RPG', '王韋', 'RMAsia', '巴哈姆特', 'Visit the website', 'View update history', 'Read related news', 'View discussions', 'Find Community Groups']",30 Sep 2021,5.49 USD,"['7.88 USD', '10.68 USD']",['WindowsmacOS'],Single-player,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",,,,,"['RPG', 'Dragons', 'Combat', 'Story Rich', 'JRPG', 'RTS', '2D Platformer', 'Real Time Tactics', '2D', 'CRPG', 'Pixel Graphics', 'Medieval', 'RPGMaker', 'Drama', 'Singleplayer', 'Magic']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/header.jpg?t=1680890674,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_5c50633d0a2755b9a0aaeaacad68d32651213748.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_1fb813eb49dea4e92b171470c292b0a6196d8a94.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_5a4440e63a6437f0f5520807e304ae15938f34be.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_7d5d196b1d8a488af2eda12982e90bd9f3dfaa71.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_4147122ab88a5ed90855ce3885bb081d16662e50.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_e50188d119bf3ab91a15aae88996f73cf0aac913.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_d33cb16cea7c3cc7c240b58c5a5655cf690c6df2.1920x1080.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_936a1939192475ebabafe9ab219ad57c5ca8ac1a.1920x1080.jpg?t=1680890674']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_5c50633d0a2755b9a0aaeaacad68d32651213748.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_1fb813eb49dea4e92b171470c292b0a6196d8a94.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_5a4440e63a6437f0f5520807e304ae15938f34be.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_7d5d196b1d8a488af2eda12982e90bd9f3dfaa71.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_4147122ab88a5ed90855ce3885bb081d16662e50.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_e50188d119bf3ab91a15aae88996f73cf0aac913.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_d33cb16cea7c3cc7c240b58c5a5655cf690c6df2.116x65.jpg?t=1680890674', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673190/ss_936a1939192475ebabafe9ab219ad57c5ca8ac1a.116x65.jpg?t=1680890674']","['https://video.fastly.steamstatic.com/store_trailers/256853662/movie_max.mp4?t=1632918553', 'https://video.fastly.steamstatic.com/store_trailers/256853133/movie_max.mp4?t=1632620955', 'https://video.fastly.steamstatic.com/store_trailers/256853131/movie_max.mp4?t=1632620963', 'https://video.fastly.steamstatic.com/store_trailers/256853130/movie_max.mp4?t=1632620971', 'https://video.fastly.steamstatic.com/store_trailers/256853129/movie_max.mp4?t=1632620980']","['https://video.fastly.steamstatic.com/store_trailers/256853662/movie480.mp4?t=1632918553', 'https://video.fastly.steamstatic.com/store_trailers/256853133/movie480.mp4?t=1632620955', 'https://video.fastly.steamstatic.com/store_trailers/256853131/movie480.mp4?t=1632620963', 'https://video.fastly.steamstatic.com/store_trailers/256853130/movie480.mp4?t=1632620971', 'https://video.fastly.steamstatic.com/store_trailers/256853129/movie480.mp4?t=1632620980']"
1673220,Meteor Genocide,Our only goal in this 2D space game is to reach the highest score by avoiding the meteor obstacles on our way.,,What a game ?,What a game ?,,,"['Action', 'Casual', 'What a game ?', 'What a game ?', 'View update history', 'Read related news', 'View discussions', 'Find Community Groups']",5 Jul 2021,5.49 USD,,,Single-player,['English'],,,,,"['Action', 'Casual', 'Action-Adventure', '2D Platformer', '2D', 'Hand-drawn', 'Pixel Graphics', ""1990's"", 'Jet', 'Space', 'Linear', 'Score Attack', 'Singleplayer']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/header.jpg?t=1625516615,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_3dfa2a7d85868c558bbf173ebf85bb09b64c7ba1.1920x1080.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_c4e24b520bb1df71e7903355bd8bdaff782e8ead.1920x1080.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_17432109048e5365ee404f10f86414f24d5552b1.1920x1080.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_a2d6784b0733d1f1cd0d629bef267c1e16c9a3fd.1920x1080.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_0fe2ab8e67d8742dc850772b85b741a72b89d408.1920x1080.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_bded69415fd0377019001b2ae342574adc1450ed.1920x1080.jpg?t=1625516615']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_3dfa2a7d85868c558bbf173ebf85bb09b64c7ba1.116x65.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_c4e24b520bb1df71e7903355bd8bdaff782e8ead.116x65.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_17432109048e5365ee404f10f86414f24d5552b1.116x65.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_a2d6784b0733d1f1cd0d629bef267c1e16c9a3fd.116x65.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_0fe2ab8e67d8742dc850772b85b741a72b89d408.116x65.jpg?t=1625516615', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673220/ss_bded69415fd0377019001b2ae342574adc1450ed.116x65.jpg?t=1625516615']",['https://video.fastly.steamstatic.com/store_trailers/256839662/movie_max.mp4?t=1624257755'],['https://video.fastly.steamstatic.com/store_trailers/256839662/movie480.mp4?t=1624257755']
1673280,Great Paintings VR - The Game,,,hublab,hublab,,,,,3.49 USD,,,,"['English', 'French']",,,,,,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673280/header.jpg?t=1666366189,['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673280/ss_29b49ba981d90e0282339de3623681547ec37fc9.1920x1080.jpg?t=1666366189'],['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673280/ss_29b49ba981d90e0282339de3623681547ec37fc9.116x65.jpg?t=1666366189'],[],[]
1673300,Shiba Mekuri 柴めくり,"January 23, 2021. A small family member has joined our family. A two-month-old Shiba Inu puppy. We named her Hina. This is a puzzle game with lots of cute daily videos of Shiba Inu Hina.",,KoheiGallery,KoheiGallery,,,"['Casual', 'Indie', 'KoheiGallery', 'KoheiGallery', 'Visit the website', 'View update history', 'Read related news', 'View discussions', 'Find Community Groups']",15 Jul 2021,2.99 USD,,,Single-player,"['English', 'Japanese']",,,,,"['Casual', 'Puzzle', 'Puzzle Platformer', '2D', 'Dog', 'Score Attack', 'Singleplayer', 'Indie']",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/header.jpg?t=1727355187,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_fe2e0a768e9ba0fe0dd23132205fe6fe226cebfd.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_45afb188ad01d9bb37edc337bbdbcbdffeb3c4b4.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_2ff377a12d5488d844cdf0754661e28c9d01611a.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_483bf2f8b4ea99f8300a4521428796b3373b5096.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_3e1baf1771a788404167f9a32e7e151106279dfc.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_4e94af979292c90e7b6488e78a535f641ce1b178.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_2335f160298755182a8c7b6c61b8bd84fb0be73c.1920x1080.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_69644134951056cde42246d506c80cfb843fb42f.1920x1080.jpg?t=1727355187']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_fe2e0a768e9ba0fe0dd23132205fe6fe226cebfd.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_45afb188ad01d9bb37edc337bbdbcbdffeb3c4b4.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_2ff377a12d5488d844cdf0754661e28c9d01611a.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_483bf2f8b4ea99f8300a4521428796b3373b5096.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_3e1baf1771a788404167f9a32e7e151106279dfc.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_4e94af979292c90e7b6488e78a535f641ce1b178.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_2335f160298755182a8c7b6c61b8bd84fb0be73c.116x65.jpg?t=1727355187', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673300/ss_69644134951056cde42246d506c80cfb843fb42f.116x65.jpg?t=1727355187']",['https://video.fastly.steamstatic.com/store_trailers/256840571/movie_max.mp4?t=1625408729'],['https://video.fastly.steamstatic.com/store_trailers/256840571/movie480.mp4?t=1625408729']
1673250,RPG Maker MZ - KR Tuscan Seaside Tiles,,,Kokoro Reflections,KOMODO,,,,,9.99 USD,['30.11 USD'],['WindowsmacOS'],,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",,,,,,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/header.jpg?t=1681332648,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_04510f040c3dbabbf03bd3ccf53719f36b801a7e.1920x1080.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_4a4bd60e9d1f05e3266fb2db7ff391118df397fc.1920x1080.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_c21b5696a42fc9d22fcf8e7664a1d66281cdeacc.1920x1080.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_ab8765eb1f3552d4d2edfc5b2362d8767a2b33d0.1920x1080.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_aa522e7d0d4b1d77961db70d03f6b644fbc4d504.1920x1080.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_d31571fead52c001eb623c37aebe39917d5df6d1.1920x1080.jpg?t=1681332648']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_04510f040c3dbabbf03bd3ccf53719f36b801a7e.116x65.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_4a4bd60e9d1f05e3266fb2db7ff391118df397fc.116x65.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_c21b5696a42fc9d22fcf8e7664a1d66281cdeacc.116x65.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_ab8765eb1f3552d4d2edfc5b2362d8767a2b33d0.116x65.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_aa522e7d0d4b1d77961db70d03f6b644fbc4d504.116x65.jpg?t=1681332648', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673250/ss_d31571fead52c001eb623c37aebe39917d5df6d1.116x65.jpg?t=1681332648']",[],[]
1673240,RPG Maker MV - KR Tuscan Seaside Tiles,,,Kokoro Reflections,KOMODO,,,,,9.99 USD,['30.11 USD'],['WindowsmacOSSteamOS + Linux'],,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Korean', 'Traditional Chinese', 'Arabic', 'Simplified Chinese']",,,,,,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/header.jpg?t=1681218161,"['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_c21b5696a42fc9d22fcf8e7664a1d66281cdeacc.1920x1080.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_ab8765eb1f3552d4d2edfc5b2362d8767a2b33d0.1920x1080.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_4a4bd60e9d1f05e3266fb2db7ff391118df397fc.1920x1080.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_04510f040c3dbabbf03bd3ccf53719f36b801a7e.1920x1080.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_d31571fead52c001eb623c37aebe39917d5df6d1.1920x1080.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_aa522e7d0d4b1d77961db70d03f6b644fbc4d504.1920x1080.jpg?t=1681218161']","['https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_c21b5696a42fc9d22fcf8e7664a1d66281cdeacc.116x65.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_ab8765eb1f3552d4d2edfc5b2362d8767a2b33d0.116x65.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_4a4bd60e9d1f05e3266fb2db7ff391118df397fc.116x65.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_04510f040c3dbabbf03bd3ccf53719f36b801a7e.116x65.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_d31571fead52c001eb623c37aebe39917d5df6d1.116x65.jpg?t=1681218161', 'https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673240/ss_aa522e7d0d4b1d77961db70d03f6b644fbc4d504.116x65.jpg?t=1681218161']",[],[]
