Game ID
250900
367520
1145360
1794680
391540
268910
239030
508440
504230
219740
2995920
1150690
1454400
219150
2231450
881100
206440
1289310
683320
239820
212680
736260
1147860
3146520
420530
383980
908520
972660
460950
1288310
848450
837470
1123450
253230
304430
1147560
274190
653530
1557740
1325860
1585220
1211020
1147690
1931770
1082430
107100
246620
1004770
1366800
942970
1240210
2835570
1178030
431240
1055540
1035990
541570
221260
1127500
858210
597170
113200
557340
2291760
452570
363970
250760
221640
977950
531510
732430
774181
1202900
823130
1177980
397740
648100
312520
512900
1100150
1239080
219890
12900
405640
553310
799600
799640
2303350
1100140
1082710
319510
395170
1179080
558990
557600
1746030
577690
1281800
966320
242680
362680
568220
1238680
287980
2678990
425580
617670
200210
1239690
1241700
1291340
1281270
1205450
206190
572890
290690
985890
638230
1297160
1067850
1005300
744190
986800
1135690
1533420
1049100
236090
824270
1468260
1003590
2637990
1256670
597220
1275640
48000
1093910
221910
1079160
530320
335670
790060
353540
512490
224760
3097560
207080
953490
264200
992310
456750
251470
980300
1328840
1216200
860950
432350
2238040
532110
353090
1111370
433950
1249880
503400
435120
250500
1140270
555220
1876590
296490
824600
247020
437160
1556790
1232130
1215390
2504480
405290
70300
40800
214560
571310
1145960
418070
1504500
990630
250600
296470
1275890
265930
709920
271900
265890
1210320
1046820
1155970
435400
1170880
944020
1149620
1996010
1494810
1205040
1328350
900270
725480
1200860
322500
615610
1247170
599140
647960
422970
360740
754150
18500
285740
2273430
1282730
1161870
751780
261180
897330
884260
809020
753220
20820
1694420
239350
2111190
473770
510420
1267910
844930
422910
205910
2291850
246900
1288170
1072390
2103140
528230
207140
611760
265610
544310
874260
304410
1125240
418530
1229240
2726450
562220
1173010
318130
568090
504210
615120
1190160
593280
397460
1198320
92800
600370
1152810
2394650
1213700
895870
874040
1002560
1058830
407900
428900
1911610
799070
411970
1078280
1188930
1178830
1649950
313340
248310
691450
303210
582550
400910
280680
463210
1103210
971680
237930
242920
858710
1216710
601220
834150
733070
590380
225080
509110
882710
