App ID,Title,Description,Content,Genre,Player Type,Tags,Release Date,Developer,Publisher,Dev Followers,Pub Followers,Price,Discount Prices,Monthly Reviews,Positive Review Ratio (Monthly),Total Reviews,Positive Review Ratio (All Time),Header Image URL,Image URLs,Image Small URLs,HD Video URLs,480p Video URLs,System Requirements,Languages
1015160,American Truck Simulator - Washington,,,,,,,SCS Software,SCS Software,186701,186701,,,688.0,93.0,,,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/header.jpg?t=1731592970,"['https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_f8eb71e6d383b8001bee3f2781d2a92105036c1c.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_1fdbf00ea23229be2142ffa43f91697acb07cac2.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_2d52bd9546b1716222aef73e6900f2a873b7173f.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_334f0e1e5785b3e24b8a8f5343ccb3ceef9e211d.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_d0ef48d15c5ff44ab87fc94bdf0f220f67d3fc1b.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_bd6aed49cf2359ba6f0ff5a9678934b7f431545a.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_3d992bc1ff93b2fdb5cf39fdd1e622a6536fa97a.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_c1d12e74d9750128e1e438d7512fcd879851756a.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_7da5b4d65a1745ba5e62884f9f687134d50faac8.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_c2e62de3a549bb2566be2e2c24d94d8f8d2c3b3b.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_a3ae63131dfa9e0f10b83741c9d4a0f997e85874.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_94515176a25054ac97d34b1515fd36cbed182b03.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_9dd538bff1b622cf2cd22fb1c82d2fc0821a2251.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_3a0a13d3240b57c9f90722c2b0821ae9a74cc8ca.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_fe7490c51935eec57e4eab3a6d75c94582423476.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_febbd37c21636b21cb37b907e17aa19ca72637a4.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_765c8162bfbdc8937f414908ce7fa983a05de0f9.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_92a7703b6a15d144effa557b243399c5e9f54faa.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_2d11a4e8a4d40d89fa9b6b7fa377d15abf820af1.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_32591516b24f8f2852dc6d083564e5609708bdea.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_542646a72f4b7523774d53ea4bc24673d668b34b.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_36063ebc88ebfe0fecef6cc53f16fa91f4b4a489.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_6b74935f54f1eb0e98c18f1beae51b7f9ba3ba52.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_30664f3c89ed965e5a1223daf0ea6aaa48049aa8.1920x1080.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_a1849db7ced03630434d934267218faeed5920fd.1920x1080.jpg?t=1731592970']","['https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_f8eb71e6d383b8001bee3f2781d2a92105036c1c.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_1fdbf00ea23229be2142ffa43f91697acb07cac2.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_2d52bd9546b1716222aef73e6900f2a873b7173f.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_334f0e1e5785b3e24b8a8f5343ccb3ceef9e211d.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_d0ef48d15c5ff44ab87fc94bdf0f220f67d3fc1b.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_bd6aed49cf2359ba6f0ff5a9678934b7f431545a.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_3d992bc1ff93b2fdb5cf39fdd1e622a6536fa97a.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_c1d12e74d9750128e1e438d7512fcd879851756a.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_7da5b4d65a1745ba5e62884f9f687134d50faac8.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_c2e62de3a549bb2566be2e2c24d94d8f8d2c3b3b.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_a3ae63131dfa9e0f10b83741c9d4a0f997e85874.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_94515176a25054ac97d34b1515fd36cbed182b03.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_9dd538bff1b622cf2cd22fb1c82d2fc0821a2251.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_3a0a13d3240b57c9f90722c2b0821ae9a74cc8ca.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_fe7490c51935eec57e4eab3a6d75c94582423476.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_febbd37c21636b21cb37b907e17aa19ca72637a4.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_765c8162bfbdc8937f414908ce7fa983a05de0f9.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_92a7703b6a15d144effa557b243399c5e9f54faa.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_2d11a4e8a4d40d89fa9b6b7fa377d15abf820af1.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_32591516b24f8f2852dc6d083564e5609708bdea.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_542646a72f4b7523774d53ea4bc24673d668b34b.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_36063ebc88ebfe0fecef6cc53f16fa91f4b4a489.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_6b74935f54f1eb0e98c18f1beae51b7f9ba3ba52.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_30664f3c89ed965e5a1223daf0ea6aaa48049aa8.116x65.jpg?t=1731592970', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015160/ss_a1849db7ced03630434d934267218faeed5920fd.116x65.jpg?t=1731592970']",['https://video.cloudflare.steamstatic.com/store_trailers/256752528/movie_max.mp4?t=1559659554'],['https://video.cloudflare.steamstatic.com/store_trailers/256752528/movie480.mp4?t=1559659554'],['WindowsmacOSSteamOS + Linux'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Turkish', 'Ukrainian']"
1465750,American Truck Simulator - Texas,,,,,,,SCS Software,SCS Software,186701,186701,,,631.0,87.0,,,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/header.jpg?t=1731598876,"['https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_9b36a129ab6c1cb9ec3ae3c61c1e1a303b1ece00.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_fc98782260a5344db9449a3db28dfd86f79e25b8.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_dc0f1cd4894a34bfd03ca0c0c0df1e8985d00a34.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_a8a2fe94560d54ae4714b196dc3fd7543a85a7b5.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_1a331b2fa6a6f3efa972cc13870741fcbd270d09.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_9fae688eb2f5edc5b7675f6576b46e4c2ee0a0a1.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_0ec3e59ac23de8f06de7586ee024475de2fa6dde.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_0b43f957ef6d01f28457021055fb49458bdb72e8.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_1e890880fdc352562b60067fd4dcfe9e7a88c0eb.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_0a6ffb14a9092fce74d64254564fab4e4725da8a.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_cfa4e4b1f67aed8a608f043b12f482a23e2ccf78.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_ac2133c30ee42b502e69712c501b6770146dc403.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_c4c6712e585449966c3bcbe067a89c4038fa802f.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_250ab17f4b15378e7481061727033e30e9bfbe5e.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_2720cbdecb250adbc68da4297cbc7d6001821758.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_137f3d4687ef3e7e04a24180836ffc1eaf412936.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_b4ec4b45e83092dd34d8ac6d0900de6b109ef6d2.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_729f9bdfc6c8a925b627ef0da57613b9a279b7eb.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_48176819b5abf0b24671b6033ecc24b6868ce850.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_e213018afd5466de152066f5f0c5f4f94e24c420.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_79c2f0472086f5c516b7bbb0d38826153c19e245.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_3dc13b8b8bf32a1a5c3ba0caea54a81d179fa9f4.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_c45066babe57dc81fd259f24981477e3f0634e03.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_765c613d4bd96fe5ff178becf90141778fbd641a.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d579d8c3572684f0d8c21c3be8015136a71a26b5.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_5b2f51bf0e50e3eda842c03bb73d68499d455003.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_daefaa03bb121cbcb55bb8f2653f475f9a0eac88.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_49d0a1c0dc985c53a3aa9e62b41b320cfa6c5f82.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_8d28823244a5b6d59c7e1434ed7ee130e3361d04.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_b9409544b9d3c8f74e4fdbdfe6187fbc6f3ed16a.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d9d75af7d899314141f2c72d001c92a3deaa6d5f.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_346f8cc3d0a04ebd4db57fb86a104fbe53f1b057.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d86665cbdb3d557483215adb41562481f1b5682c.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_893d50c66fd0af4d370fabeb2aa2b63e3c9dcfed.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_e766b28a0c741af9054a05e0400bd49a8632ade9.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_5c2a5e466ada0c659cdebbac4c9840316b12b18f.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_4dbd1bb7dd0d55f616b86190518708eac412d27e.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_cd8c42e76b68c5f2586d42f227f707205ecf6bfc.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d2cd94ef5fa53b33a44c0563e4fc9f6ee4c8f719.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_64f8e224a26812b691a707463a4acf61058bc6b9.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_9d7e05f1f91ad4263e3f46b0f6640d937e07905d.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_6f63c4951aaf6c3bdbab0ecef06c5505fe47db45.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_7d9e3404cb0be38ae4a40c128cc16de7ce37b110.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_2f020688848535c62136c58d87fc468251fd9a3f.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_f199529d9dd49fb130080d6ec2af9bfc6c355feb.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_c4082d9eac54fb453f890bced059e2b43dae593d.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_8bf04c6918598829d38486f405cc3d741519f701.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_6cfdf49599fbfc63e8871f19246bb37c09a04ee4.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_43184a61dd20b31ffdf41343f478338d4783f230.1920x1080.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_45e7304e5dca1d3aa05ca86964edf09d878132bd.1920x1080.jpg?t=1731598876']","['https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_9b36a129ab6c1cb9ec3ae3c61c1e1a303b1ece00.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_fc98782260a5344db9449a3db28dfd86f79e25b8.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_dc0f1cd4894a34bfd03ca0c0c0df1e8985d00a34.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_a8a2fe94560d54ae4714b196dc3fd7543a85a7b5.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_1a331b2fa6a6f3efa972cc13870741fcbd270d09.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_9fae688eb2f5edc5b7675f6576b46e4c2ee0a0a1.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_0ec3e59ac23de8f06de7586ee024475de2fa6dde.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_0b43f957ef6d01f28457021055fb49458bdb72e8.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_1e890880fdc352562b60067fd4dcfe9e7a88c0eb.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_0a6ffb14a9092fce74d64254564fab4e4725da8a.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_cfa4e4b1f67aed8a608f043b12f482a23e2ccf78.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_ac2133c30ee42b502e69712c501b6770146dc403.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_c4c6712e585449966c3bcbe067a89c4038fa802f.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_250ab17f4b15378e7481061727033e30e9bfbe5e.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_2720cbdecb250adbc68da4297cbc7d6001821758.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_137f3d4687ef3e7e04a24180836ffc1eaf412936.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_b4ec4b45e83092dd34d8ac6d0900de6b109ef6d2.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_729f9bdfc6c8a925b627ef0da57613b9a279b7eb.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_48176819b5abf0b24671b6033ecc24b6868ce850.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_e213018afd5466de152066f5f0c5f4f94e24c420.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_79c2f0472086f5c516b7bbb0d38826153c19e245.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_3dc13b8b8bf32a1a5c3ba0caea54a81d179fa9f4.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_c45066babe57dc81fd259f24981477e3f0634e03.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_765c613d4bd96fe5ff178becf90141778fbd641a.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d579d8c3572684f0d8c21c3be8015136a71a26b5.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_5b2f51bf0e50e3eda842c03bb73d68499d455003.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_daefaa03bb121cbcb55bb8f2653f475f9a0eac88.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_49d0a1c0dc985c53a3aa9e62b41b320cfa6c5f82.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_8d28823244a5b6d59c7e1434ed7ee130e3361d04.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_b9409544b9d3c8f74e4fdbdfe6187fbc6f3ed16a.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d9d75af7d899314141f2c72d001c92a3deaa6d5f.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_346f8cc3d0a04ebd4db57fb86a104fbe53f1b057.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d86665cbdb3d557483215adb41562481f1b5682c.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_893d50c66fd0af4d370fabeb2aa2b63e3c9dcfed.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_e766b28a0c741af9054a05e0400bd49a8632ade9.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_5c2a5e466ada0c659cdebbac4c9840316b12b18f.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_4dbd1bb7dd0d55f616b86190518708eac412d27e.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_cd8c42e76b68c5f2586d42f227f707205ecf6bfc.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_d2cd94ef5fa53b33a44c0563e4fc9f6ee4c8f719.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_64f8e224a26812b691a707463a4acf61058bc6b9.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_9d7e05f1f91ad4263e3f46b0f6640d937e07905d.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_6f63c4951aaf6c3bdbab0ecef06c5505fe47db45.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_7d9e3404cb0be38ae4a40c128cc16de7ce37b110.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_2f020688848535c62136c58d87fc468251fd9a3f.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_f199529d9dd49fb130080d6ec2af9bfc6c355feb.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_c4082d9eac54fb453f890bced059e2b43dae593d.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_8bf04c6918598829d38486f405cc3d741519f701.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_6cfdf49599fbfc63e8871f19246bb37c09a04ee4.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_43184a61dd20b31ffdf41343f478338d4783f230.116x65.jpg?t=1731598876', 'https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465750/ss_45e7304e5dca1d3aa05ca86964edf09d878132bd.116x65.jpg?t=1731598876']","['https://video.cloudflare.steamstatic.com/store_trailers/256914786/movie_max.mp4?t=1667652485', 'https://video.cloudflare.steamstatic.com/store_trailers/256825665/movie_max.mp4?t=1615566087']","['https://video.cloudflare.steamstatic.com/store_trailers/256914786/movie480.mp4?t=1667652485', 'https://video.cloudflare.steamstatic.com/store_trailers/256825665/movie480.mp4?t=1615566087']",['WindowsmacOSSteamOS + Linux'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Turkish', 'Ukrainian']"
