Game ID
3097560
3146520
2475490
413150
2217000
1286220
250900
2835570
108600
1911610
728880
1794680
632360
1147860
1040200
431960
105600
3042220
2683150
1476970
1629520
2103140
1525700
2071280
244850
3210350
527430
2501600
1217060
2995920
1244090
1190970
620980
292000
431240
753640
1145360
1658040
1826140
1167630
1366800
322330
312520
1177980
2306620
367520
1426300
1556790
570660
848450
1929610
714010
1782120
1607890
2585150
1206560
2380740
646570
1796580
880940
2325290
881100
770810
268910
2193540
200210
401920
1149620
1332010
1435790
837470
293760
1392840
1874490
1737870
2366980
1043810
2354000
1149640
2206270
1858650
1164940
1465750
2420660
1256670
1274570
220200
233860
3063250
391540
2983890
2644610
2201940
230290
3146530
434170
1158160
2271930
239030
1063420
457140
2427700
508440
1150690
3003800
899770
568220
3261130
1903560
2887680
3066290
2828160
1295920
1933390
1978590
2543810
1696440
1135690
1592190
2694420
2593750
1239080
2101430
1876590
2757330
2484130
1385380
3177970
424030
2253310
692890
1557740
1721470
246620
2291760
383980
410340
2004210
305620
16900
1454400
246900
965580
1622350
427730
1325860
322170
1361510
2690330
1113410
774171
262060
2138710
1209471
1694510
2585630
627690
2867570
1159290
653530
452570
424840
2195120
2555190
2685900
2343790
219740
2890190
2782920
858210
799600
2209650
504230
860510
1670430
684630
1267910
2313550
3282470
2236070
936720
2638370
2370570
824270
1811080
2298430
2377001
1003590
477160
2446110
641990
2231450
1812620
908360
2169090
1211020
784950
2273430
1210320
1243850
720620
433340
3184110
211820
1996010
1415692
2943280
1005300
1209470
774361
1785150
1324780
1585220
747660
1104880
2230760
1750770
228380
1015160
387020
800370
1106840
431730
736260
2637990
2377000
341800
1188930
985890
2303350
861650
1107320
1332720
2763740
599140
2430400
1649080
1552350
972660
1782450
1468260
1931770
1443780
1983260
1179080
1491670
683320
2914120
1294760
238320
1229240
674940
1066890
535930
1452490
2459550
1592630
274520
953490
2111850
2952300
311690
2727650
1569190
1629000
758870
1202900
636480
1451460
1353060
1147560
1471270
1232580
571740
2834350
1832960
3246790
1343500
429050
1016920
2008920
1569200
1438980
1817490
319510
782250
737040
319630
2782610
1202200
610180
597170
895870
1094390
2678990
1580050
1147690
2593910
1658280
1196310
